dateopen,open
2021-05-31,35658.59296
2021-06-01,37293.79237
2021-06-02,36699.92292
2021-06-03,37599.40994
2021-06-04,39242.48626
2021-06-05,36880.15597
2021-06-06,35538.60873
2021-06-07,35835.26551
2021-06-08,33589.52086
2021-06-09,33416.97785
2021-06-10,37389.51565
2021-06-11,36697.03129
2021-06-12,37340.14284
2021-06-13,35555.79014
2021-06-14,39016.97018
2021-06-15,40427.16992
2021-06-16,40168.69037
2021-06-17,38341.4238
2021-06-18,38099.47705
2021-06-19,35854.52922
2021-06-20,35563.13941
2021-06-21,35641.14606
2021-06-22,31622.37709
2021-06-23,32515.7143
2021-06-24,33682.8004
2021-06-25,34659.1045
2021-06-26,31594.66357
2021-06-27,32287.52321
2021-06-28,34679.12222
2021-06-29,34475.5597
2021-06-30,35908.38805
2021-07-01,35035.98271
2021-07-02,33549.60018
2021-07-03,33854.42136
2021-07-04,34665.56487
2021-07-05,35284.34443
2021-07-06,33723.50966
2021-07-07,34225.68033
2021-07-08,33889.60635
2021-07-09,32861.67129
2021-07-10,33811.24302
2021-07-11,33509.07726
2021-07-12,34254.01659
2021-07-13,33125.46869
2021-07-14,32723.84605
2021-07-15,32827.87455
2021-07-16,31841.55132
2021-07-17,31397.3086
2021-07-18,31533.88472
2021-07-19,31800.01264
2021-07-20,30838.28525
2021-07-21,29796.28569
2021-07-22,32138.87281
2021-07-23,32305.95885
2021-07-24,33593.72941
2021-07-25,34290.29139
2021-07-26,35384.02988
2021-07-27,37276.03603
2021-07-28,39503.18569
2021-07-29,39995.45199
2021-07-30,40027.48332
2021-07-31,42196.30389
2021-08-01,41460.84408
2021-08-02,39907.26285
2021-08-03,39178.40357
2021-08-04,38213.33197
2021-08-05,39744.51416
2021-08-06,40865.86692
2021-08-07,42832.79664
2021-08-08,44574.43859
2021-08-09,43791.92742
2021-08-10,46280.84767
2021-08-11,45599.70403
2021-08-12,45576.88033
2021-08-13,44439.69279
2021-08-14,47810.68929
2021-08-15,47096.66857
2021-08-16,47019.96132
2021-08-17,45936.45634
2021-08-18,44686.75081
2021-08-19,44741.88335
2021-08-20,46723.12115
2021-08-21,49327.07373
2021-08-22,48869.10424
2021-08-23,49291.67737
2021-08-24,49562.34673
2021-08-25,47727.25669
2021-08-26,49002.64181
2021-08-27,46894.55507
2021-08-28,49072.58522
2021-08-29,48911.24836
2021-08-30,48834.85268
2021-08-31,47024.34166
2021-09-01,47099.77487
2021-09-02,48807.84886
2021-09-03,49288.24911
2021-09-04,50009.3251
2021-09-05,49937.85802
2021-09-06,51769.00432
2021-09-07,52660.47935
2021-09-08,46827.76337
2021-09-09,45774.74222
2021-09-10,46396.66247
2021-09-11,44869.84026
2021-09-12,45206.62927
2021-09-13,46057.21533
2021-09-14,44960.04936
2021-09-15,47097.99812
2021-09-16,48158.9072
2021-09-17,47771.00311
2021-09-18,47273.52581
2021-09-19,48268.85742
2021-09-20,47261.4065
2021-09-21,43012.23444
2021-09-22,40677.95483
2021-09-23,43560.29537
2021-09-24,44894.30212
2021-09-25,42840.89051
2021-09-26,42721.62866
2021-09-27,43234.18493
2021-09-28,42200.89661
2021-09-29,41064.98395
2021-09-30,41551.27084
2021-10-01,43816.74064
2021-10-02,48137.46873
2021-10-03,47680.02841
2021-10-04,48208.90763
2021-10-05,49174.95962
2021-10-06,51486.66574
2021-10-07,55338.62374
2021-10-08,53802.14604
2021-10-09,53929.78147
2021-10-10,54952.82125
2021-10-11,54734.12484
2021-10-12,57526.83201
2021-10-13,56038.25679
2021-10-14,57372.83208
2021-10-15,57345.90198
2021-10-16,61609.52715
2021-10-17,60887.65305
2021-10-18,61548.80343
2021-10-19,62043.16584
2021-10-20,64284.58619
2021-10-21,66002.2322
2021-10-22,62237.89107
2021-10-23,60694.62798
2021-10-24,61368.34317
2021-10-25,60893.92758
2021-10-26,63032.76251
2021-10-27,60351.99862
2021-10-28,58470.72958
2021-10-29,60624.87076
2021-10-30,62239.36221
2021-10-31,61850.48946
2021-11-01,61320.44949
2021-11-02,60963.25415
2021-11-03,63254.33488
2021-11-04,62941.80403
2021-11-05,61460.07904
2021-11-06,61068.87345
2021-11-07,61554.92181
2021-11-08,63344.06722
2021-11-09,67549.73558
2021-11-10,66953.33937
2021-11-11,64978.8903
2021-11-12,64863.98035
2021-11-13,64158.12268
2021-11-14,64455.37164
2021-11-15,65521.28934
2021-11-16,63721.19519
2021-11-17,60139.62011
2021-11-18,60360.13769
2021-11-19,56896.12868
2021-11-20,58115.08035
2021-11-21,59730.50797
2021-11-22,58706.84938
2021-11-23,56304.55539
2021-11-24,57565.85011
2021-11-25,57165.41727
2021-11-26,58960.28518
2021-11-27,53736.43153
2021-11-28,54813.0247
2021-11-29,57291.90473
2021-11-30,57830.11382
2021-12-01,56907.96673
2021-12-02,57217.37105
2021-12-03,56509.16536
2021-12-04,53727.87809
2021-12-05,49201.5184
2021-12-06,49413.4791
2021-12-07,50581.83005
2021-12-08,50667.64768
2021-12-09,50450.08205
2021-12-10,47642.14355
2021-12-11,47264.6347
2021-12-12,49354.85494
2021-12-13,50114.74099
2021-12-14,46709.82246
2021-12-15,48379.75423
2021-12-16,48900.46291
2021-12-17,47653.72985
2021-12-18,46219.25542
2021-12-19,46853.868
2021-12-20,46707.06445
2021-12-21,46886.07746
2021-12-22,48937.09634
2021-12-23,48626.34378
2021-12-24,50806.0505
2021-12-25,50854.91867
2021-12-26,50428.6927
2021-12-27,50802.60893
2021-12-28,50679.85938
2021-12-29,47623.87046
2021-12-30,46490.60605
2021-12-31,47169.37286
2022-01-01,46311.74466
2022-01-02,47680.92662
2022-01-03,47343.54377
2022-01-04,46458.85144
2022-01-05,45899.35874
2022-01-06,43565.51173
2022-01-07,43153.57088
2022-01-08,41561.46587
2022-01-09,41734.72756
2022-01-10,41910.23083
2022-01-11,41819.50697
2022-01-12,42742.17841
2022-01-13,43946.74172
2022-01-14,42598.87289
2022-01-15,43101.89961
2022-01-16,43172.03889
2022-01-17,43118.1201
2022-01-18,42250.07314
2022-01-19,42374.04061
2022-01-20,41744.02806
2022-01-21,40699.60698
2022-01-22,36471.59
2022-01-23,35047.36029
2022-01-24,36275.73295
2022-01-25,36654.80592
2022-01-26,36950.51483
2022-01-27,36841.88061
2022-01-28,37128.4442
2022-01-29,37780.71379
2022-01-30,38151.91882
2022-01-31,37920.28099
2022-02-01,38481.76537
2022-02-02,38743.71343
2022-02-03,36944.80524
2022-02-04,37149.26414
2022-02-05,41501.48057
2022-02-06,41441.12079
2022-02-07,42406.78133
2022-02-08,43854.65362
2022-02-09,44096.70449
2022-02-10,44347.79883
2022-02-11,43571.13046
2022-02-12,42412.30031
2022-02-13,42236.56643
2022-02-14,42157.39915
2022-02-15,42586.46461
2022-02-16,44578.27621
2022-02-17,43937.07162
2022-02-18,40552.13257
2022-02-19,40026.02251
2022-02-20,40118.10062
2022-02-21,38423.20987
2022-02-22,37068.77144
2022-02-23,38285.28261
2022-02-24,37278.56507
2022-02-25,38333.74714
2022-02-26,39213.08378
2022-02-27,39098.69891
2022-02-28,37706.00127
2022-03-01,43194.50421
2022-03-02,44357.61524
2022-03-03,43925.19506
2022-03-04,42458.14112
2022-03-05,39148.44971
2022-03-06,39404.19892
2022-03-07,38429.30278
2022-03-08,38059.90429
2022-03-09,38742.81608
2022-03-10,41974.06924
2022-03-11,39439.96953
2022-03-12,38794.46319
2022-03-13,38884.72485
2022-03-14,37846.31644
2022-03-15,39664.25003
2022-03-16,39335.5694
2022-03-17,41140.84
2022-03-18,40944.84168
2022-03-19,41794.64783
2022-03-20,42191.40531
2022-03-21,41246.13285
2022-03-22,41074.10452
2022-03-23,42364.37805
2022-03-24,42886.65422
2022-03-25,43964.54622
2022-03-26,44349.85843
2022-03-27,44505.3571
2022-03-28,46821.85025
2022-03-29,47100.4386
2022-03-30,47456.89703
2022-03-31,47062.14656
2022-04-01,45554.16381
2022-04-02,46285.49806
2022-04-03,45859.1287
2022-04-04,46445.27162
2022-04-05,46624.50708
2022-04-06,45544.35562
2022-04-07,43207.49887
2022-04-08,43505.1368
2022-04-09,42282.07939
2022-04-10,42781.09046
2022-04-11,42201.03823
2022-04-12,39533.71331
2022-04-13,40123.56976
2022-04-14,41160.21915
2022-04-15,39939.40396
2022-04-16,40552.31769
2022-04-17,40417.77627
2022-04-18,39721.20292
2022-04-19,40828.1742
2022-04-20,41501.74424
2022-04-21,41371.51505
2022-04-22,40525.86192
2022-04-23,39738.72327
2022-04-24,39478.37344
2022-04-25,39472.60737
2022-04-26,40448.42267
2022-04-27,38120.30263
2022-04-28,39241.42853
2022-04-29,39768.61582
2022-04-30,38605.85881
2022-05-01,37713.26509
2022-05-02,38472.18715
2022-05-03,38528.11004
2022-05-04,37748.01185
2022-05-05,39695.74635
2022-05-06,36573.18236
2022-05-07,36042.50369
2022-05-08,35502.9402
2022-05-09,34060.01548
2022-05-10,30273.65422
2022-05-11,31016.18275
2022-05-12,28936.73393
2022-05-13,29030.91039
2022-05-14,29285.643
2022-05-15,30098.58663
2022-05-16,31304.37414
2022-05-17,29862.40819
2022-05-18,30424.47922
2022-05-19,28720.35856
2022-05-20,30311.11935
2022-05-21,29199.85901
2022-05-22,29432.4724
2022-05-23,30309.39648
2022-05-24,29101.12529
2022-05-25,29653.13529
2022-05-26,29564.77651
2022-05-27,29251.14086
2022-05-28,28842.10384
2022-05-29,29019.86741
2022-05-30,29443.36571
2022-05-31,31723.8651
2022-06-01,31792.55381
2022-06-02,29794.89008
2022-06-03,30467.80684
